company_id,NAME OF COMPANY,company_code,Exchange,Marker
5241,SRI AMARNATH FINANCE LIMITED,AMARNATH,BSE,X
5242,Continental Securities Limited,CSL,BSE,XT
5243,NEXUS SURGICAL AND MEDICARE LIMITED,NEXUSSURGL,BSE,XT
5244,SELLWIN TRADERS LIMITED,SELLWIN,BSE,X
5245,Galada Finance Limited,GALADAFIN,BSE,X
5246,Emerald Finance Limited,EMERALD,BSE,XT
5247,M. K. Exim (India) Ltd.,MKEXIM,BSE,X
5248,MAGELLANIC CLOUD LIMITED,MCLOUD,BSE,B
5249,Octal Credit Capital Ltd.,OCTAL,BSE,XT
5250,Mihika Industries Ltd.,MIHIKA,BSE,X
5251,Kanchi Karpooram Ltd.,KANCHI,BSE,X
5252,Shri Niwas Leasing and Finance Limited,SHRINIWAS,BSE,XT
5253,Dhunseri Tea & Industries Ltd,DTIL,BSE,B
5254,Vani Commercials Limited,VANICOM,BSE,X
5255,SKYLINE VENTURES INDIA  LIMITED,SKILVEN,BSE,X
5256,VINTAGE COFFEE AND BEVERAGES LIMITED,VINCOFE,BSE,B
5257,Raghuvansh Agrofarms Limited,RAFL,BSE,M
5258,COSYN Limited,COSYN,BSE,XT
5259,SOFCOM SYSTEMS LIMITED,SOFCOM,BSE,X
5260,Naturite Agro Products Limited,NAPL,BSE,XT
5261,Karnavati Finance Limited,KARNAVATI,BSE,X
5262,Abhishek Finlease limited,ABHIFIN,BSE,X
5263,Mercantile Ventures Limited,MERCANTILE,BSE,X
5264,Sonal Mercantile Limited,SONAL,BSE,X
5265,Abhinav Leasing & Finance Limited,ALFL,BSE,X
5266,GENUS PAPER & BOARDS LIMITED,GENUSPAPER,BSE,B
5267,Minda Corporation Limited,MINDACORP,BSE,A
5268,Mercury Laboratories Limited,MERCURYLAB,BSE,X
5269,Concord Drugs Limited,CONCORD,BSE,X
5270,WARDWIZARD INNOVATIONS AND MOBILITY LIMITED,WARDINMOBI,BSE,B
5271,Shree Securities Ltd.,SHREESEC,BSE,X
5272,Greenlam Industries Ltd,GREENLAM,BSE,B
5273,TALBROS ENGINEERING LIMITED,TALBROSENG,BSE,X
5274,Sar  Auto Products Limited,SAPL,BSE,X
5275,Purohit Construction Limited,PUROHITCON,BSE,XT
5276,JAYATMA ENTERPRISES LIMITED,JAYATMA,BSE,X
5277,PTC Industries Ltd.,PTCIL,BSE,A
5278,CHENNAI FERROUS INDUSTRIES LIMITED,CHENFERRO,BSE,X
5279,Megri Soft Limited,MEGRISOFT,BSE,X
5280,GITA RENEWABLE ENERGY LIMITED,GITARENEW,BSE,X
5281,Ortel Communications Limited,ORTEL,BSE,Z
5282,Neil Industries Ltd.,NEIL,BSE,X
5283,STAR HOUSING FINANCE LIMITED,STARHFL,BSE,X
5284,Beekay Steel Industries Ltd.,BEEKAY,BSE,B
5285,SSPN Finance Limited,SSPNFIN,BSE,M
5286,SBI Mutual Fund,SETFBSE100,BSE,A
5287,Fraser And Company Limited,FRASER,BSE,X
5288,Tirupati Tyres Ltd.,TTIL,BSE,XT
5289,GANESHA ECOVERSE LIMITED,GANVERSE,BSE,M
5290,AGI Infra Limited,AGIIL,BSE,B
5291,Manaksia Steels Limited,MANAKSTEEL,BSE,B
5292,Manaksia Aluminium Company Ltd,MANAKALUCO,BSE,B
5293,Manaksia Coated Metals & Industries Ltd,MANAKCOAT,BSE,T
5294,IMAGICAAWORLD ENTERTAINMENT LIMITED,IMAGICAA,BSE,B
5295,Inox Wind Limited,INOXWIND,BSE,A
5296,Rajputana Investment and Finance Ltd.,RAJPUTANA,BSE,X
5297,Consecutive Investments & Trading Company Limited,CITL,BSE,XT
5298,Aananda Lakshmi Spinning Mills Limited,AANANDALAK,BSE,X
5299,UR SUGAR INDUSTRIES LIMITED,URSUGAR,BSE,T
5300,Filtra Consultants and Engineers Limited,FILTRA,BSE,M
5301,Athena Constructions Limited,ATHCON,BSE,M
5302,Northlink Fiscal And Capital Services Ltd.,NORTHLINK,BSE,X
5303,SHESHADRI INDUSTRIES LIMITED,SHESHAINDS,BSE,X
5304,SAB INDUSTRIES LIMITED,SAB,BSE,X
5305,Paul Merchants Ltd.,PML,BSE,X
5306,Alan Scott Industries Ltd.,ALAN SCOTT,BSE,XT
5307,O. P. Chains Limited,OPCHAINS,BSE,MT
5308,Sujala Trading & Holdings Ltd.,SUJALA,BSE,XT
5309,VRL Logistics Limited,VRLLOG,BSE,B
5310,Jain Marmo Industries Ltd.,JAINMARMO,BSE,X
5311,Bangalore Fort Farms Limited,BFFL,BSE,XT
5312,Palco Metals Limited,PALCO,BSE,XT
5313,Bodhtree Consulting Limited,BODHTREE,BSE,XT
5314,V B INDUSTRIES LIMITED,VBIND,BSE,XT
5315,Sarvottam Finvest Limited,SARVOTTAM,BSE,X
5316,MEP Infrastructure Developers Limited,MEP,BSE,Z
5317,Wardwizard Foods and Beverages Limited,WARDWIZFBL,BSE,XT
5318,UFO Moviez India Limited,UFO,BSE,B
5319,PANTH INFINITY LIMITED,PANTH,BSE,X
5320,Shivalik Rasayan Ltd.,SHIVALIK,BSE,B
5321,Integrated Capital Services Ltd,ICSL,BSE,X
5322,PNC Infratech Limited,PNCINFRA,BSE,A
5323,Arfin India Limited,ARFIN,BSE,X
5324,Virat Leasing Limited,VLL,BSE,XT
5325,Helpage Finlease Ltd.,HELPAGE,BSE,X
5326,Indra Industries Ltd.,INDRAIND,BSE,XT
5327,Hawa Engineers ltd.,HAWAENG,BSE,X
5328,Authum Investment & Infrastructure Limited,AIIL,BSE,A
5329,Adhbhut Infrastructure Ltd.,ADHBHUTIN,BSE,X
5330,Decillion Finance Ltd.,DFL,BSE,XT
5331,POCL ENTERPRISES LTD,POEL,BSE,X
5332,Amba Enterprises Ltd.,AEL,BSE,X
5333,Capfin India Limited,CAPFIN,BSE,XT
5334,SG FINSERVE LIMITED,SGFIN,BSE,B
5335,SATIA INDUSTRIES LIMITED,SATIA,BSE,B
5336,GENOMIC VALLEY BIOTECH LIMITED,GVBL,BSE,XT
5337,GARMENT MANTRA LIFESTYLE LIMITED,GARMNTMNTR,BSE,B
5338,Srestha Finvest Limited,SRESTHA,BSE,X
5339,Saumya Consultants Ltd.,SAUMYA,BSE,XT
5340,MAURIA UDYOG LIMITED,MUL,BSE,X
5341,Mishka Exim Limited,MISHKA,BSE,X
5342,Sportking India Ltd.,SPORTKING,BSE,B
5343,GROWINGTON VENTURES INDIA LIMITED,GROWINGTON,BSE,B
5344,HCKK Ventures Limited,HCKKVENTURE,BSE,XT
5345,RUDRA GLOBAL INFRA PRODUCTS LIMITED,RUDRA,BSE,X
5346,Loyal Equipments Limited,LOYAL,BSE,X
5347,Gala Global Products Limited,GGPL,BSE,X
5348,Chemiesynth (Vapi) Limited,CHEMIESYNT,BSE,X
5349,Jyotirgamya Enterprises Limited,JEL,BSE,XT
5350,Balkrishna Paper Mills Ltd,BALKRISHNA,BSE,B
5351,Shyam Century Ferrous Limited,SHYAMCENT,BSE,T
5352,Surya India Limited,SURYAINDIA,BSE,X
5353,Adani Energy Solutions Limited,ADANIENSOL,BSE,A
5354,STAR DELTA TRANSFORMERS LIMITED,STARDELTA,BSE,X
5355,Amrapali Fincap Limited,AMRAFIN,BSE,MT
5356,CONCRETE CREDIT LIMITED,CONCRETE,BSE,Z
5357,SAMSRITA LABS LIMITED,SAMSRITA,BSE,XT
5358,Syngene International Limited,SYNGENE,BSE,A
5359,PECOS Hotels And Pubs Limited,PECOS,BSE,M
5360,Mangalam Seeds Limited,MSL,BSE,X
5361,Kaya Limited,KAYA,BSE,B
5362,Alstone Textiles (India) Limited,ALSTONE,BSE,X
5363,Symbiox Investment & Trading Co. Ltd.,SYMBIOX,BSE,XT
5364,ORTIN GLOBAL LIMITED,ORTINGLOBE,BSE,B
5365,Avi Polymers Ltd.,AVI,BSE,X
5366, Aurum PropTech Limited,AURUM,BSE,B
5367,Oswal Greentech Limited,OSWALGREEN,BSE,B
5368,Vasudhagama Enterprises Limited,VASUDHAGAM,BSE,XT
5369,A.K. Spintex Ltd.,AKSPINTEX,BSE,XT
5370,Arvind SmartSpaces Limited,ARVSMART,BSE,B
5371,Power Mech Projects Limited,POWERMECH,BSE,A
5372,Rama Steel Tubes Limited,RAMASTEEL,BSE,B
5373,THINKINK PICTUREZ LIMITED,THINKINK,BSE,XT
5374,UTI Mutual Fund,UTISENSETF,BSE,A
5375,UTI Mutual Fund,UTINIFTETF,BSE,B
5376,Universal Autofoundry Limited,UNIAUTO,BSE,T
5377,VETO SWITCHGEARS AND CABLES LIMITED,VETO,BSE,B
5378,Navkar Corporation Limited,NAVKARCORP,BSE,B
5379,Shree Pushkar Chemicals & Fertilisers Limited,SHREEPUSHK,BSE,B
5380,Gujarat Gas Limited,GUJGASLTD,BSE,A
5381,WAAREE TECHNOLOGIES LIMITED ,WAAREE,BSE,MT
5382,Sadbhav Infrastructure Project Limited,SADBHIN,BSE,B
5383,P. B. Films Limited,PBFL,BSE,M
5384,SAL AUTOMOTIVE LIMITED,SALAUTO,BSE,X
5385,POLYSPIN EXPORTS LIMITED,POLYSPIN,BSE,X
5386,Pritika Auto Industries Limited,PRITIKAUTO,BSE,B
5387,Soni Medicare Limited,SML,BSE,X
5388,Mahaveer Infoway Limited,MINFY,BSE,Z
5389,Krishna Capital And Securities Limited,KRISHNACAP,BSE,XT
5390,Acme Resources Limited,ACME,BSE,Z
5391,Kabra Commercial Limited,KCL,BSE,XT
5392,Vishal Bearings Limited,VISHALBL,BSE,B
5393,Bella Casa Fashion & Retail Limited,BELLACASA,BSE,X
5394,MALLCOM (INDIA) LTD.,MALLCOM,BSE,B
5395,Patdiam Jewellery Limited,PJL,BSE,M
5396,Naksh Precious Metals Limited,NAKSH,BSE,T
5397,SATIN CREDITCARE NETWORK LIMITED,SATIN,BSE,B
5398,Decorous Investment and Trading Co. Ltd.,DITCO,BSE,X
5399,Swagtam Trading & Services Limited,SWAGTAM,BSE,XT
5400,Generic Engineering Construction and Projects Limited,GENCON,BSE,B
5401,Kuber Udyog Limited,KUBERJI,BSE,XT
5402,NEERAJ PAPER MARKETING LIMITED,NEERAJ,BSE,X
5403,Tejnaksh Healthcare Limited,TEJNAKSH,BSE,X
5404,Brilliant Portfolios Ltd.,BRIPORT,BSE,X
5405,Richfield Financial Services Ltd.,RFSL,BSE,XT
5406,Coffee Day Enterprises Limited,COFFEEDAY,BSE,T
5407,IDFC FIRST BANK LIMITED,IDFCFIRSTB,BSE,A
5408,InterGlobe Aviation Limited,INDIGO,BSE,A
5409,IGC Industries Limited,IGCIL,BSE,XT
5410,S H Kelkar and Company Limited,SHK,BSE,B
5411,ARYAVAN ENTERPRISE LIMITED,ARYAVAN,BSE,XT
5412,Typhoon Financial Services Limited,TFSL,BSE,X
5413,PANORAMA STUDIOS INTERNATIONAL LIMITED ,PANORAMA,BSE,X
5414,Shree Ganesh Biotech (India) Limited,SHREEGANES,BSE,X
5415,GTV Engineering Limited,GTV,BSE,XT
5416,LIC Mutual Fund,LICNETFN50,BSE,B
5417,Geetanjali Credit And Capital Limited,GEETANJ,BSE,XT
5418,LIC Mutual Fund,LICNETFSEN,BSE,A
5419,Tirupati Fin-Lease Ltd.,TFLL,BSE,XT
5420,Garbi Finvest Limited,GARBIFIN,BSE,X
5421,Smart Finsec Limited,SMARTFIN,BSE,X
5422,Rajkot Investment Trust Limited,RAJKOTINV,BSE,X
5423,Adcon Capital Services Limited,ADCON,BSE,X
5424,Quint Digital Limited,QUINT,BSE,X
5425,HDFC Mutual Fund,HDFCNIFTY,BSE,B
5426,HDFC Mutual Fund,HDFCSENSEX,BSE,A
5427,Uday Jewellery Industries Limited.,UDAYJEW,BSE,X
5428,SATTVA SUKUN LIFECARE LIMITED,SATTVASUKU,BSE,X
5429,Navigant Corporate Advisors Limited,NAVIGANT,BSE,MT
5430,Grovy India Limited,GROVY,BSE,XT
5431,Alkem Laboratories Limited,ALKEM,BSE,A
5432,Dr. Lal Pathlabs Limited,LALPATHLAB,BSE,A
5433,Suncare Traders Limited,SCTL,BSE,X
5434,Creative Castings Limited,CREATIVE,BSE,X
5435,AAYUSH WELLNESS LIMITED,AAYUSH,BSE,XT
5436,ELITECON INTERNATIONAL LIMITED,ELITECON,BSE,XT
5437,LUX Industries Limited,LUXIND,BSE,B
5438,Valley Magnesite Company Limited,VALLEY,BSE,X
5439,Abhishek Infraventures Limited,ABHIINFRA,BSE,XT
5440,Apoorva Leasing Finance & Investment Company Limited,APOORVA,BSE,XT
5441,AGRIBIO SPIRITS LIMITED,AGRIBIO,BSE,XT
5442,Narayana Hrudayalaya Limited,NH,BSE,A
5443,F MEC INTERNATIONAL FINANCIAL SERVICES LIMITED,FMEC,BSE,X
5444,Deep Diamond India Limited,DDIL,BSE,X
5445,Abhijit Trading Co. Ltd.,ABHIJIT,BSE,XT
5446,REMEDIUM LIFECARE LIMITED,REMLIFE,BSE,XT
5447,AARNAV FASHIONS LIMITED,AARNAV,BSE,X
5448,Sunshine Capital Ltd.,SCL,BSE,XT
5449,SHARANAM INFRAPROJECT AND TRADING LIMITED,SIPTL,BSE,XT
5450,Shivansh Finserv Limited,SHIVA,BSE,X
5451,Mishtann Foods Limited,MISHTANN,BSE,T
5452,Delta Industrial Resources Limited,DELTA,BSE,X
5453,CREDENT GLOBAL FINANCE LIMITED,CGFL,BSE,XT
5454,Kotia Enterprises Limited,KEL,BSE,XT
5455,Blue Cloud Softech Solutions Limited,BLUECLOUDS,BSE,T
5456,KANORIA ENERGY AND INFRASTRUCTURE LIMITED,KEIL,BSE,X
5457,BCL Enterprises Limited,BCLENTERPR,BSE,X
5458,Precision Camshafts Limited,PRECAM,BSE,B
5459,TeamLease Services Limited,TEAMLEASE,BSE,A
5460,VIKRAM KAMATS HOSPITALITY LIMITED,KAMATS,BSE,T
5461,BEST AGROLIFE LIMITED,BESTAGRO,BSE,T
5462,ACE MEN ENGG WORKS LIMITED,ACEMEN,BSE,X
5463,BFL Asset Finvest Limited,BFLAFL,BSE,XT
5464,RGF Capital Markets Limited,RGF,BSE,XT
5465,Radhagobind Commercial Limited,RCL,BSE,Z
5466,Quick Heal Technologies Limited,QUICKHEAL,BSE,B
5467,Kapil Raj Finance Ltd.,KAPILRAJ,BSE,XT
5468,Ganga Pharmaceuticals Limited,GANGAPHARM,BSE,M
5469,dynamic Archistructures Limited,DAL,BSE,X
5470,LUCENT INDUSTRIES LIMITED,LUCENT,BSE,T
5471,Shivkamal Impex Limited,SHIVKAMAL,BSE,X
5472,K.P. Energy Limited,KPEL,BSE,B
5473,REAL GROWTH CORPORATION LIMITED,RGCORP,BSE,X
5474,INTERACTIVE FINANCIAL SERVICES LIMITED,IFINSER,BSE,X
5475,HILIKS TECHNOLOGIES LIMITED,HILIKS,BSE,XT
5476,HYPERSOFT TECHNOLOGIES LIMITED,HYPERSOFT,BSE,XT
5477,Gokul Agro Resources Ltd,GOKULAGRO,BSE,B
5478,Fredun Pharmaceuticals Limited,FREDUN,BSE,X
5479,Simbhaoli Sugars Ltd,SIMBHALS,BSE,T
5480,Relicab Cable Manufacturing Limited,RELICAB,BSE,B
5481,Vantage Knowledge Academy Limited,VKAL,BSE,XT
5482,MODERN ENGINEERING AND PROJECTS LIMITED,MEAPL,BSE,X
5483,Mega Nirman & Industries Limited,MNIL,BSE,X
5484,Darjeeling Ropeway Company Limited,DARJEELING,BSE,XT
5485,Advik Capital Limited,ADVIKCA,BSE,X
5486,LIC Mutual Fund,LICNFNHGP,BSE,B
5487,Pudumjee Paper Products Limited,PDMJEPAPER,BSE,T
5488,HealthCare Global Enterprises Limited,HCG,BSE,B
5489,Khemani Distributors & Marketing Limited,KDML,BSE,MT
5490,Umiya Tubes Limited,UMIYA,BSE,XT
5491,Bharat Wire Ropes Limited,BHARATWIRE,BSE,B
5492,CHD Chemicals Limited,CHDCHEM,BSE,X
5493,INFIBEAM AVENUES LIMITED,INFIBEAM,BSE,A
5494,LE LAVOIR LIMITED,LELAVOIR,BSE,X
5495,Mudra Financial Services Ltd.,MUDRA,BSE,X
5496,Balgopal Commercial limited,BALGOPAL,BSE,XT
5497,Superior Finlease Limited,SUPERIOR,BSE,X
5498,RAGHAV PRODUCTIVITY ENHANCERS LIMITED,RPEL,BSE,B
5499,Franklin Leasing and Finance Limited,FRANKLIN,BSE,M
5500,Lancer Container Lines Limited,LANCER,BSE,B
5501,NINtec Systems Limited,NINSYS,BSE,B
5502,Halder Venture Limited,HALDER,BSE,X
5503,SKIL Infrastructure Limited,SKIL,BSE,Z
5504,Thyrocare Technologies Limited,THYROCARE,BSE,B
5505,Bajaj Healthcare Limited,BAJAJHCARE,BSE,B
5506,RSD Finance Limited,RSDFIN,BSE,XT
5507,Crompton Greaves Consumer Electricals Limited,CROMPTON,BSE,A
5508,Pilani Investment And Industries Corporation Limited,PILANIINVS,BSE,B
5509,Darshan Orna Limited,DARSHANORNA,BSE,XT
5510,Parag Milk Foods Limited,PARAGMILK,BSE,B
5511,Madhav Infra Projects Limited,MADHAVIPL,BSE,X
5512,Shalimar Agencies Limited,SAGL,BSE,XT
5513,Svarnim Trade Udyog Limited,SNIM,BSE,XT
5514,NAGARJUNA FERTILIZERS AND CHEMICALS LTD.,NAGAFERT,BSE,B
5515,Shanti Educational Initiatives Limited,SEIL,BSE,X
5516,Rotographics (India) Limited,RGIL,BSE,XT
5517,LIKHAMI CONSULTING LIMITED,LIKHAMI,BSE,XT
5518,Medico Intercontinental Limited,MIL,BSE,X
5519,Yash Chemex Limited,YASHCHEM,BSE,X
5520,ICICI Prudential Mutual Fund,NV20IETF,BSE,B
5521,Bazel International Limited,BAZELINTER,BSE,X
5522,JINDAL LEASEFIN LIMITED,JLL,BSE,X
5523,TAAL Enterprises Limited,TAALENT,BSE,X
5524,Mahanagar Gas Limited,MGL,BSE,A
5525,Zeal Aqua Limited,ZEAL,BSE,X
5526,Quess Corp Limited,QUESS,BSE,A
5527,DIGJAM LIMITED,DIGJAMLMTD,BSE,T
5528,ICICI Prudential Mutual Fund,MIDSELIETF,BSE,B
5529,Advance Syntex Limited,ASYL,BSE,XT
5530,HINDUSTHAN URBAN INFRASTRUCTURE LIMITED,HUIL,BSE,X
5531,Titaanium Ten Enterprise Limited,TITAANIUM,BSE,MT
5532,Commercial Syn Bags Limited,COMSYN,BSE,T
5533,CONFIDENCE FUTURISTIC ENERGETECH LIMITED,CFEL,BSE,XT
5534,LLOYDS ENGINEERING WORKS LIMITED,LLOYDSENGG,BSE,A
5535,Kwality Pharmaceuticals Limited,KPL,BSE,B
5536,LTIMindtree Limited,LTIM,BSE,A
5537,EAST WEST FREIGHT CARRIERS LTD,EASTWEST,BSE,X
5538,Aditya Birla Sun Life Mutual Fund,BSLSENETFG,BSE,A
5539,COLORCHIPS NEW MEDIA LIMITED,COLORCHIPS,BSE,XT
5540,Advanced Enzyme Technologies Limited,ADVENZYMES,BSE,A
5541,Ladam Affortable Housing Limited,LAHL,BSE,XT
5542,Dilip Buildcon Limited,DBL,BSE,A
5543,S.P. Apparels Limited,SPAL,BSE,B
5544,Bigbloc Construction Limited,BIGBLOC,BSE,B
5545,Golden Crest Education & Services Limited,GOLDENCREST,BSE,XT
5546,ECS Biztech Limited,ECS,BSE,X
5547,RBL Bank Limited,RBLBANK,BSE,A
5548,AMS POLYMERS LIMITED,AMS,BSE,XT
5549,Shiva Granito Export Limited,SHIVAEXPO,BSE,M
5550,BLS International Services Ltd,BLS,BSE,A
5551,Mitsu Chem Plast Limited,MITSU,BSE,B
5552,Sprayking Limited,SPRAYKING,BSE,B
5553,Dhatre Udyog Limited,DHATRE,BSE,X
5554,Sab Events & Governance Now Media Limited,SABEVENTS,BSE,T
5555,Riddhi Steel and Tube Limited,RSTL,BSE,M
5556,TV VISION LIMITED,TVVISION,BSE,T
5557,GAMCO LIMITED,GAMCO,BSE,X
5558,TIAAN CONSUMER LIMITED,TIAANC,BSE,Z
5559,L&T Technology Services Limited,LTTS,BSE,A
5560,G N A Axles Limited,GNA,BSE,B
5561,Radhika Jeweltech Limited,RADHIKAJWE,BSE,B
5562,Sabrimala Industries India Limited,SIIL,BSE,XT
5563,ICICI Prudential Life Insurance Company Limited,ICICIPRULI,BSE,A
5564,ISHAAN INFRASTRUCTURE AND SHELTERS LIMITED,IISL,BSE,X
5565,ARC Finance Limited,ARCFIN,BSE,XT
5566,HPL Electric & Power Limited,HPL,BSE,B
5567,Sagarsoft (India) Limited,SAGARSOFT,BSE,X
5568,DRA CONSULTANTS LIMITED,DRA,BSE,MT
5569,Valiant Organics Limited,VALIANTORG,BSE,B
5570,ADITYA CONSUMER MARKETING LIMITED,ACML,BSE,MT
5571,Shashijit Infraprojects Limited,SHASHIJIT,BSE,T
5572,Bindal Exports Limited,BINDALEXPO,BSE,MT
5573,Mewar Hi-Tech Engineering Limited,MHEL,BSE,MT
5574,Diksat Transworld Limited,DIKSAT,BSE,M
5575,Endurance Technologies Limited,ENDURANCE,BSE,A
5576,Bandhan Mutual Fund,IDFSENSEXE,BSE,A
5577,Purple Entertainment Limited,PURPLE,BSE,X
5578,Supra Pacific Financial Services Limited,SUPRAPFSL,BSE,X
5579,PNB Housing Finance Limited,PNBHOUSING,BSE,A
5580,Southern Infosys Limited,SOUTHERNIN,BSE,XT
5581,REGENCY FINCORP LIMITED,REGENCY,BSE,XT
5582,Varun Beverages Limited,VBL,BSE,A
5583,Salem Erode Investments Ltd.,SALEM,BSE,X
5584,Franklin Industries Limited,FRANKLININD,BSE,X
5585,LKP Securities Limited,LKPSEC,BSE,X
5586,OSIAJEE TEXFAB LIMITED,OSIAJEE,BSE,XT
5587,Corporate Merchant Bankers Limited,CMBL,BSE,X
5588,Sheela Foam Limited,SFL,BSE,A
5589,EIKO LIFESCIENCES LIMITED,EIKO,BSE,X
5590,Aditya Vision Limited,AVL,BSE,B
5591,Heads UP Ventures Limited,HEADSUP,BSE,T
5592,TCI Express Limited,TCIEXP,BSE,B
5593,Shashank Traders Limited,SHASHANK,BSE,XT
5594,Laurus Labs Limited,LAURUSLABS,BSE,A
5595,NEW LIGHT APPARELS LIMTED,NEWLIGHT,BSE,XT
5596,VEERAM SECURITIES LIMITED,VSL,BSE,B
5597,MARG TECHNO PROJECTS LIMITED,MTPL,BSE,X
5598,SHANGAR DECOR LIMITED,SHANGAR,BSE,XT
5599,Globe Commercials Limited,GLCL,BSE,Z
5600,Flora Corporation Limited,FLORACORP,BSE,X
5601,TruCap Finance Limited,TRU,BSE,T
5602,SUPER FINE KNITTERS LIMITED,SKL,BSE,MT
5603,Raideep Industries Limited,RAIDEEPIND,BSE,XT
5604,Pricol Limited,PRICOLLTD,BSE,A
5605,Classic Filaments Limited,CFL,BSE,X
5606,JITF INFRALOGISTICS LIMITED,JITFINFRA,BSE,T
5607,Sueryaa Knitwear Limited,SUERYAAKNI,BSE,XT
5608,Tanvi Foods (India) Limited,TANVI,BSE,MT
5609,RMC SWITCHGEARS LIMITED,RMC,BSE,MT
5610,Parmax Pharma Limited,PARMAX,BSE,X
5611,LEADING LEASING FINANCE AND INVESTMENT CO. LIMITED,LLFICL,BSE,XT
5612,DANUBE INDUSTRIES LIMITED,DANUBE,BSE,X
5613,Music Broadcast Limited,RADIOCITY,BSE,B
5614,Avenue Supermarts Limited,DMART,BSE,A
5615,IFL ENTERPRISES LIMITED,IFL,BSE,B
5616,Ontic Finserve Limited,ONTIC,BSE,X
5617,Sarthak Metals Limited,SMLT,BSE,B
5618,Chemcrux Enterprises Limited,CHEMCRUX,BSE,B
5619,Manomay Tex India Limited,MANOMAY,BSE,B
5620,Maximus International Limited,MAXIMUS,BSE,XT
5621,Manas Properties Limited,MANAS,BSE,MT
5622,CL Educate Limited,CLEDUCATE,BSE,B
5623,PRIME FRESH LIMITED,PRIMEFRESH,BSE,MT
5624,Oceanic Foods Limited,OCEANIC,BSE,X
5625,Octaware Technologies Limited,OCTAWARE,BSE,MT
5626,Shankara Building Products Limited,SHANKARA,BSE,B
5627,Escorp Asset Management Limited,ESCORP,BSE,M
5628,PARMESHWARI SILK MILLS LIMITED,PARMSILK,BSE,X
5629,KMS Medisurgi Limited,KMSMEDI,BSE,MT
5630,Classic Leasing & Finance Ltd.,CLFL,BSE,XT
5631,STARLINEPS ENTERPRISES LIMITED,STARLENT,BSE,T
5632,S Chand And Company Limited,SCHAND,BSE,B
5633,KANUNGO FINANCIERS LIMITED,KANUNGO,BSE,X
5634,Meera Industries Limited,MEERA,BSE,T
5635,Housing &Urban Development Corporation Ltd.,HUDCO,BSE,A
5636,PSP Projects Limited,PSPPROJECT,BSE,B
5637,Bhakti Gems And Jewellery Limited,BGJL,BSE,B
5638,Yug Decor Limited,YUG,BSE,M
5639,VARIMAN GLOBAL ENTERPRISES LIMITED,VARIMAN,BSE,X
5640,Star Cement Limited,STARCEMENT,BSE,A
5641,Riddhi Corporate Services Limited,RIDDHICORP,BSE,X
5642,Tejas Networks Limited,TEJASNET,BSE,A
5643,Eris Lifesciences Limited,ERIS,BSE,A
5644,Containerway International Limited,CONTAINER,BSE,XT
5645,GTPL Hathway Limited,GTPL,BSE,B
5646,AU Small Finance Bank Limited,AUBANK,BSE,A
5647,ICICI Prudential Mutual Fund,LOWVOLIETF,BSE,B
5648,Gautam Exim Limited,GEL,BSE,MT
5649,G G Engineering Limited,GGENG,BSE,B
5650,7NR Retail Limited,7NR,BSE,X
5651,Salasar Techno Engineering Limited,SALASAR,BSE,A
5652,Ganges Securities Ltd.,GANGESSECU,BSE,B
5653,Palash Securities Limited,PALASHSECU,BSE,B
5654,AVADH SUGAR & ENERGY LIMITED,AVADHSUGAR,BSE,B
5655,Magadh Sugar & Energy Limited,MAGADSUGAR,BSE,B
5656,Jigar Cables Limited,JIGAR,BSE,MT
5657,Captain Technocast Limited,CTCL,BSE,M
5658,GlobalSpace Technologies Limited,GSTL,BSE,T
5659,UTI Mutual Fund,UTINEXT50,BSE,B
5660,SIS LIMITED,SIS,BSE,B
5661,Cochin Shipyard Limited,COCHINSHIP,BSE,A
5662,SMS Lifesciences India Ltd,SMSLIFE,BSE,B
5663,KIOCL Limited,KIOCL,BSE,A
5664,CHOTHANI FOODS LIMITED,CHOTHANI,BSE,M
5665,Smruthi Organics Limited,SMRUTHIORG,BSE,XT
5666,Aditya Birla Capital Ltd,ABCAPITAL,BSE,A
5667,Apex Frozen Foods Limited,APEX,BSE,B
5668,Shish Industries Limited,SHISHIND,BSE,T
5669,ANG Lifesciences India Limited,ANG,BSE,B
5670,KCD INDUSTRIES INDIA LIMITED,KCDGROUP,BSE,X
5671,Dixon Technologies (India) Limited,DIXON,BSE,A
5672,Bharat Road Network Limited,BRNL,BSE,B
5673,Dishman Carbogen Amcis Limited,DCAL,BSE,B
5674,Lasa Supergenerics Limited,LASA,BSE,B
5675,PRO CLB GLOBAL LIMITED,PROCLB,BSE,XT
5676,Matrimony.com Limited,MATRIMONY,BSE,B
5677,Reliance Home Finance Limited,RHFL,BSE,T
5678,Capacit'e Infraprojects Limited,CAPACITE,BSE,A
5679,Sagar Diamonds Limited,SAGAR,BSE,MT
5680,ICICI Lombard General Insurance Company Limited ,ICICIGI,BSE,A
5681,Polo Queen Industrial and Fintech Limited ,PQIF,BSE,T
5682,AAYUSH ART AND BULLION LIMITED,AAYUSHBULL,BSE,M
5683,SBI Life Insurance Company Limited,SBILIFE,BSE,A
5684,Prataap Snacks Limited,DIAMONDYD,BSE,B
5685,Share India Securities Limited,SHAREINDIA,BSE,B
5686,Trident Texofab Limited,TTFL,BSE,T
5687,Poojawestern Metaliks Limited,POOJA,BSE,B
5688,Sayaji Industries Limited,SAYAJIIND,BSE,X
5689,Vanta Bioscience Limited,VANTABIO,BSE,M
5690,Mehai Technology  Limited,MEHAI,BSE,XT
